id,text,label
552845561896771585,@ gargirawat @ rtcom come surely scary rss hindus large laathis right,comment
552835091714416640,@ rtcom better grammar,comment
552841806245679104,@ gargirawat mam can i get dm @ noopurtiwari mams contact number telephonic reaction news 24 would really appreciate,comment
552843614389559296,@ rtcom the gign got work cut today lol,comment
552838224981553153,@ rtcom @ cnn @ msnbc @ foxnews their hiding msnbc cnn office,comment
552836375670562816,@ rtcom islamispeace,comment
552840744210161664,scary @ rtcom 3 charliehebdo attacker ak47 rifle amp reportedly rocketpropelled grenade still large,comment
552860931026604032,@ gargirawat ease weapon brandished threatening scenario,comment
552835146844737537,@ rtcom crazy jews sarcasm,comment
552836259433828352,@ rtcom i hope french get foreign legion as put crosshairs,comment
552836509074591748,@ rtcom aljazeera report rocket launcher edit link,comment
552844369649098754,@ bhavdeepnama i dont dont try @ noopurtiwari,comment
552849852338831360,@ rtcom france paying big price puppet americans,comment
552837270953529345,@ rtcom islam barbaric heinous religion i cant recall 1 good thing contributed anyone its violent cult nothing,comment
552835533009727488,@ rtcom means rpg,comment
552834961762709505,paris manhunt 3 charliehebdo attacker ak47 rifle amp reportedly rocketpropelled grenade still large,support
553503876394262528,@ bbcbreaking they wont martyrsa martyr dy religionthese rat dying murdered muslim others,support
553502133979713536,@ bbcbreaking please dont starting saying guy marters cold blooded murderer fuelling want,comment
553502087661645824,@ bbcbreaking rubbish martyrs dont run away faced consequence immediately,comment
553503283986563073,@ bbcbreaking @ fcn2go,comment
553504747508879360,@ bradydan @ bbcbreaking would still murderer i dont think anyone consider martyrdom,deny
553502186999529473,@ darrenjames61 @ bbcbreaking put wood chipper,comment
553501723743223808,@ bbcbreaking good kill em quickly the 144 getting frustrated beyond belief waiting,comment
553502205748080640,@ bbcbreaking i dont think type muslims know word martyr mean,comment
553502599358722048,@ jamesesqltd brainwashed,comment
553503274176110592,@ bbcbreaking stop saying every 2 minute ur gloryfyinh no they die kicking screaming coward hero,comment
553501672035856384,@ bbcbreaking no martyr coward,comment
553503331356651521,@ bbcbreaking set free street paris amp give 30 second head start,comment
553502135204478976,@ trudictid agreed relevant timely clarification martyr assassinated theyre assassin,comment
553503523539652608,@ bbcbreaking i hope get wish @ oliverdarcy,comment
553504019742990336,@ wend999 @ bbcbreaking punk cowards,comment
553501710497628162,@ bbcbreaking i think mean moron,comment
553503365100228609,“ @ bbcbreaking charliehebdo suspect prepared die martyr tell police making contact previsível,deny
553503611104542720,@ saeeinahmad @ bbcbreaking ’ stayed scene would martyr,comment
553501889254678528,@ bbcbreaking they tell youll die murderer martyr,comment
553502788819632129,@ bbcbreaking just kill nothing see coward nothing lost,comment
553501357156876290,charliehebdo suspect prepared die martyr tell police making contact french medium,support
553478423411441664,@ nbcnews @ maddowblog theyre pretty tame looking group compared militarized police charliehebdo,comment
553482152743288833,@ nbcnews hi image use pls give photo credit thanks,comment
553506819294121985,@ nbcnews die slut pink as white french disgusting slut pig diei became poor inside paris phone,comment
553508132459393024,@ nbcnews these thug r cowardly attack mag hide behind innocent people,comment
553475360936165376,mt @ nbcnews breaking shots fired hostage taken hunt charliehebdo attacker news8,comment
553488128364007424,@ nbcnews @ nbc6 your article say suspect state fact attacker justsaying,comment
553536816238710784,@ nbcnews well known french didnt anything,query
553479692133470209,@ nbcnews @ desinewsytweets,comment
553474188259102720,breaking shots fired hostage taken manhunt charliehebdo attacker police say,support
552848723001475073,@ slate i strongly condemn terrorist attack turkish muslimterrorists can represent islam notinmyname,comment
552857418062127104,@ slate duh ya think,support
552858826043424768,rt @ slate witnesses say charlie hebdo gunman identified member alqaida,support
552848736897216513,@ slate who fundedarmedtrained gunman … jeffrey epstein also cfrtrilateral commission jesuischarlie,query
552848904426098689,@ slate cant alqaida president told u retreat,comment
552851266754596865,@ slate @ zaidbenjamin identified you laugh come didnt get shot france,query
552850359266197504,hhmmmm… ambil lup “ @ slate witnesses say charlie hebdo gunman identified member alqaida,support
552852018864218112,@ slate alluh akbar make funny prophet,comment
552853646744899584,trying oneup isis mt @ slate witnesses say charlie hebdo gunman selfidd alqaida,comment
552850999443202049,@ slate @ jasoncwaite,deny
552850544797446144,“ @ slate witnesses charlie hebdo gunman identified member alqaida if true terrorist group competing escalating,support
552852606234947584,@ nortonanorton @ slate outbidding scenario talked @ miambloom @ selectedwisdom @ intelwire,comment
552849973470314496,@ slate gunman confess didnt get @ charliehebdo satire @ theonion,comment
552874999522934784,@ slate @ whpresscorps witness may president never utter islam jihad muslim association ,comment
552848620375261184,witnesses say charlie hebdo gunman identified member alqaida,support
553199295588212736,@ fangbreaker could im @ juliamacfarlane @ dangillmor,comment
553184912258654208,@ juliamacfarlane in one respect part hope give french armed police legitimate reason,comment
553184777315287040,@ juliamacfarlane i think ultimately want day court platform upon world look,comment
553195335661912064,@ juliamacfarlane @ auddin76 i suspect rather distracted cant think,comment
553197749240221699,@ amuse ok but precisely id seresta tablet @ juliamacfarlane @ dangillmor,query
553186074311528448,@ juliamacfarlane well,comment
553185273639895040,@ juliamacfarlane the two left id probably innocent 18 yr old try put police track,comment
553195879692517376,@ juliamacfarlane dont ask many question someone might accuse journalist,comment
553196247319064576,@ juliamacfarlane story friend third suspect hamyd saw class 230km away attack,comment
553189048052105216,@ juliamacfarlane @ petedavoworld maybe gunman better trained getaway driver weakestlink,comment
553198944998543360,@ hussainaadil @ juliamacfarlane @ dangillmor inconceivable terrorist antianxiety med and ampd,comment
553197339813220352,@ copiesofcopies @ juliamacfarlane @ dangillmor cant serious,comment
553188436178264066,@ juliamacfarlane @ dandrezner highly trained doesnt necessarily mean always smart,comment
553549691129192448,@ amuse @ juliamacfarlane @ dangillmor exactly something isnt achieved day shooting range,comment
553188394113986561,@ juliamacfarlane @ dangillmor unless youve got military experience hard understand much stress brain undergoes battle,comment
553185239791857664,@ juliamacfarlane highly trained secret services…,comment
553192939888058369,@ juliamacfarlane @ americahipple video also show using great skill street crossing others line fire etc,comment
553187813668425728,@ juliamacfarlane as say smartest criminal make mistake,comment
553200322231808001,@ milnewsca @ juliamacfarlane the answer probably start s stupid staged depends smart,comment
553185403650322432,@ juliamacfarlane a highly trained member troop lost pair gt£2000 night vision goggles,comment
553184702530453505,@ juliamacfarlane maybe want get caught,comment
553187777689694208,@ juliamacfarlane @ dangillmor classic misdirection probably seal mi6,comment
553185449150541824,@ juliamacfarlane @ fattysaid really is confirmed,query
553498348674875393,@ amuse @ juliamacfarlane @ dangillmor these men clearly military trained,comment
553549483984711681,@ techpaste @ juliamacfarlane @ dangillmor bullet grouping super tight automatic fire,comment
553187655434108928,@ juliamacfarlane @ americahipple maybe convinced would die just guessing,comment
553184841873633280,@ juliamacfarlane 1,deny
553199414659907584,@ copiesofcopies @ juliamacfarlane @ dangillmor sometimes hard tell,comment
553184482241814530,i still confused highly trained individual left id getaway car charliehebdo,deny
552794232503951360,@ france24 this future europe thank,comment
552793275770613760,rt @ france24 at least 11 dead shooting hq charliehebdo paris police source,support
552793775740055552,“ @ france24 at least 11 dead shooting hq charliehebdo paris police source,support
552805269441622017,@ herself311 @ france24 france beautiful country,comment
552793675697094657,@ france24 only time i france traveled switzerland uk dirty country terrible road people jammed together wont visit,comment
552792913910833152,at least 11 dead shooting hq charliehebdo paris police source,support
544314008980172800,@ williamsjon @ morgfair know guy isnt pissed got fired foreclosed or gf cheating,comment
544311486118887425,@ williamsjon what sorry i missed,comment
544310836227895296,@ williamsjon so scary hoping situation resolved soon amp peacefully possible,comment
544309297480364032,@ williamsjon @ latikambourke with destructive foreign policy i would think every day would require vigilance,support
544308940024971265,@ williamsjon curious evacuate mean leave country cityarea do know,comment
544309550778957824,@ isabelsbookclub mean go home,comment
544337321349230592,@ williamsjon @ sassafrasknob maintain high level vigilance against obama said islamic terrorist dont exist america remember,query
544315486465716225,@ williamsjon @ morgfair twitterverse aussies act like normandy landing imminent because flag arabic crazy fear,deny
544309593916989440,@ isabelsbookclub @ williamsjon the country would safer u,comment
544309789660942337,@ williamsjon @ lorizellmill good thing feinstein made sure never happen,support
544311274545217536,@ fairyofbloom hoping safe speedy resolution praying one hurt seems unlikely considering,query
544314667795873792,@ jplang43 @ williamsjon we dont,comment
544324787934621697,rt “ @ williamsjon us evacuated consulate sydney sydneysiege emergency warning us citizen maintain high level vigilance ”,support
544351881284165632,@ williamsjon consensus translation headband we sacrifice o mohamed ” caveat photo blurry text incomplete,support
544308632997724160,@ williamsjon @ cvpeople thats comforting,comment
544310227722838017,@ williamsjon make sense did read cia report surprised hs taken long,deny
544306719686656000,us evacuated consulate sydney sydneysiege emergency warning us citizen urging maintain high level vigilance,support
544482475410337793,@ princekhattab @ politicovoice bs more muslims r killed muslim country,comment
544341725830201344,@ violetmamba @ princekhattab could red herring,comment
544370346342612992,@ fredwillie460 @ majanahi @ princekhattab problem 16 billion muslim silent abt act,comment
544343251717611520,its religion peace dont write jesus bomb @ princekhattab @ laurawalkerkc,comment
544350207119732737,@ majanahi @ princekhattab people tiny minority sadly contaminate world opinion,comment
544343136559169537,@ princekhattab @ redsteeze @ politibunny,comment
544370622928015361,“ @ princekhattab gunmans headband read we soldier o muhammad sydneysiege @ pc1170 @ toddschnitt,comment
544372144298131456,@ fredwillie460 @ majanahi @ princekhattab and agenda would certainly proisrael lol,comment
544371515551408128,@ ninamaechik @ majanahi @ princekhattab element press dont want report bigger picture agenda,comment
544345812478988288,@ princekhattab @ phillipsmyth ok clearly id read wrong,support
544370603772608512,@ princekhattab @ haralddoornbos muhammad never wanted hurt innocent people this men soldier devil muhammad,comment
544342825799016448,@ princekhattab @ redsteeze jfkerryd appeared tv explain gunman not islamic im relieved,comment
544338496249294848,meanwhile nutbags still allowed threaten kill muslims brown people martinplace sydneysiege,comment
544347661663342593,@ princekhattab @ fredwillie460 mohamed would not approve action action killing name iislam,comment
544365684382126082,@ princekhattab @ thearmoredpig thought head band read u read well within range rifle,comment
544337280694222848,@ princekhattab @ robpulsenews have seen,query
544370082453811200,@ princekhattab @ politicovoice the west need wake radical islam and quit picking israel building house,comment
544334602605563904,@ samharrisorg “ @ princekhattab gunmans headband read we soldier o muhammad martinplace sydneysiege,comment
544336733455020032,@ princekhattab @ blazingcatfur well dont want read much,comment
544333764814323713,gunmans headband read we soldier o muhammad martinplace sydneysiege,support
544514838509006849,@ foxnews was saying hand dont shoot police overreaction people glad police trouble,query
544513210490318848,@ foxnews looks like,comment
544516154145132544,@ foxnews if could got sniper rifle aimed head idiot dont know make thing much better,comment
544527371252944898,@ foxnews religion peace,comment
544514368105611264,@ foxnews update pa shooting,query
544513540481355777,@ foxnews i hope customer get free chocolate life spineless thug action,comment
544515366924591104,@ foxnews i hope kill,comment
544513157696589824,@ foxnews hopefully turned swiss cheese,comment
544514139784478720,@ foxnews just think allowed people carry gun he would dead 5 minute taking hostage gunssavelives,comment
544535480684265472,@ bernhardtbeach doesnt seem like but people resilient amp get sydneyseige,comment
544581202145857536,@ foxnews more work place violence,comment
544514154485534721,@ foxnews lets go aussies send dude hell,comment
544514138186448896,@ anjalisidebar safe anywhere,query
544513179058208769,“ @ foxnews hostages fleeing sydney cafe held iranian gunman explosion gunshot heard turningpoint,comment
544512910538838016,update hostages fleeing sydney cafe held iranian gunman explosion gunshot heard,support
544293062776995840,@ designnotdrum @ theanonmessage just read aussie news report not spreading rumor grow nick,deny
544292316253396993,@ theanonmessage isis another group,deny
544298416571179008,@ designnotdrum @ jschoenberger7 @ theanonmessage agreed i pointing btw,comment
544292581950357504,@ jschoenberger7 @ theanonmessage isis flag just islamic one stop spreading false rumor,deny
544298397034086400,@ kth473 @ jschoenberger7 @ theanonmessage what lone wolf immediately giving credit without fact checking favor,comment
544296770420105216,@ jschoenberger7 @ theanonmessage interesting guardian say different,comment
544292377897488384,@ theanonmessage isis flag supposedly put window,comment
544295054723268608,“ @ theanonmessage breaking alert preliminary report indicate perpetrator appear member isis sydneysiege ” well good,support
544297777266954240,@ designnotdrum @ jschoenberger7 @ theanonmessage shahada black flag general jihad flag al qaedaal nusra etc use,comment
544292264403820544,“ @ theanonmessage breaking alert preliminary report indicate perpetrator appear member isis sydneysiege ” wonderful,deny
544298830494441473,@ designnotdrum @ jschoenberger7 @ theanonmessage does actually matter,query
544298065260466176,@ kth473 @ jschoenberger7 @ theanonmessage sure but link isis factually inaccurate irresponsible,comment
544292970074087424,@ theanonmessage,deny
544296994676965376,@ jschoenberger7 @ theanonmessage the shahada group basic googling skill help misinfo doesnt,query
544292129972170752,breaking alert preliminary report indicate perpetrator appear member isis sydneysiege,support
544515072182063106,@ dailymailau @ mailonline hopefully neutralized,comment
544515757069975552,@ dailymailau hmm,comment
544515461694889985,@ dailymailau @ mailonline,comment
544515558679805952,@ dailymailau @ mailonline hopefully terrorist got bullet hand,comment
544514564407427072,police seem relaxed suggesting hostage gunman longer threat sydneysiege,support
544403327459790848,“ @ australian prime minister tony abbotts statement sydneysiege updates,support
544291376968790016,@ australian @ jrcarrollcj,support
544322700726906880,@ australian prime minister comment everything,deny
544317955714994176,@ australian @ hepworthannabel thank god madness limited running around causing anyone harm hope peaceful ending,query
544289941996326912,prime minister tony abbotts statement sydneysiege updates,support
544307069864538113,@ dailymailau @ mailonline why take clear view,comment
544306412562960386,@ dailymailau @ dailymailuk is upset cafe didnt serve halal product,comment
544317774495875072,@ aztlanconnect @ dailymailau lol,comment
544307524770738176,@ dailymailau @ dailymailuk somebody crossed leg show bottom shoe,comment
544315887491117058,@ joeleigh41 @ dailymailau le 24 hr headband really telling tuuthlol,comment
544315524646043650,@ aztlanconnect @ dailymailau thats funny,comment
544306128805724160,“ @ dailymailau a man believed gunman filmed wearing black headband inside cafe filmed shoot bastard intheface,comment
544306589252198400,@ dailymailau @ tyrannywatch the west wake,comment
544333035370721280,the face terror sydney @ dailymailau,comment
544310038613852160,@ dailymailau @ joeleigh41 bbc translated arabic letter headband saysi cant breathelol,comment
544327005471526912,@ dailymailau @ mailonline looks like clean sniper shot should take pigs scum low life loser all terrorist evil,comment
544307868540076033,@ dailymailau your tweet takes center stage on,comment
544306003026538497,@ dailymailau @ dailymailuk time finish islamic prick,comment
544306274146713600,@ dailymailau @ mailonline like 911,comment
544305540286148609,a man believed gunman filmed wearing black headband inside cafe,support
544281249037418496,@ mscott working uk mate,comment
544281192632053761,@ mscott are reporter 100 sure isis flag cause reported fact,query
544282085763346432,@ mscott put geoblock back we coverage theyre dont broadcast police movement,comment
544281098906521600,@ mscott still work uk,comment
544687372030709761,@ mscott super awesome,comment
544282314931707904,@ mscott @ ztharli finger crossed end well swiftly,comment
544281086705299457,@ mscott thanks,comment
544279390553530368,@ mscott cc @ thehindsiteblog,comment
544284533756284929,@ mscott @ bajopants still blocked usa ios iview app the geoblock lifting never work gtlt just get rid expats pay tax,comment
544279768636465152,how hard turn external sound abc @ mscott @ grogsgamut,comment
544282786039726080,yes this real news “ @ mscott geoblock lifted abcnews24 streaming coverage martin place siege sydney,comment
544393704560017410,@ jvtrapp06 @ mscott often people need vpn get aus,comment
544282252302381056,@ mscott @ ztharli coverage worried i giving people want situation bad end,comment
544280052175613952,rt “ @ mscott geoblock lifted abcnews24 streaming coverage martin place siege sydney sydneysiege,support
544281932406599681,@ mscott seem work mobile us what youtube stream,comment
544285782639267840,@ mscott @ vornothecat ta trying one im one,comment
544300186554474497,@ jvtrapp06 @ mscott would talk content right holder determine abc allow show broadcast,comment
544280339720728576,@ mscott any danger leaving good expats shut abc missing quality show,query
544278985249550337,geoblock lifted abcnews24 streaming coverage martin place siege sydney,support
544297256036630528,@ wsj @ dwinningwsj ugh the craziness continues,support
544299831054073856,thoughts go sydney dealing 20hostage situation “ @ wsj,support
544295119051300864,@ wsj @ dwinningwsj prayers,comment
544292833042374656,@ wsj @ maybe sydney need borrow gun,comment
544292932216696832,@ wsj more workplace violence im sure,comment
544293285670694912,“ @ wsj central sydney shut police amid ongoing hostage situation hoping best,comment
544290355068166146,“ @ wsj central sydney shut police amid ongoing hostage situation @ antgoldbloom,support
544292284259262464,@ wsj diversity,comment
544297064679477248,@ wsj remember even kid r cafe torturing anyone might know anything happens us,comment
544291071833157632,“ @ wsj central sydney shut police amid ongoing hostage situation,support
544290258951892992,central sydney shut police amid ongoing hostage situation,support
544316370687913984,@ jaselynch well played sir,comment
544315537778413568,@ thiscassgirl surge pricing automatic based high demand afaik,comment
544314805021331456,even vulture eat rt @ mashable uber intro surge pricing sydney hostage siege,comment
544315385126727681,@ mashable keeping classy,comment
544315302901608448,“ @ mashable uber intro surge pricing downtown sydney hostage siege disgusting,comment
544314781901918208,horrible @ mashable uber intro surge pricing downtown sydney hostage siege,comment
544316287598358528,@ mashable @ techau ’ mean “ siege pricing ”,query
544315413862301697,@ paulmurton they dont care i hope amp safe,deny
544314961749880833,uber suxgtgt “ @ mashable uber intro surge pricing downtown sydney hostage siege,comment
544314448387645440,@ mashable gee talk realtime pricing,comment
544314799845154816,i hope untrue rt @ mashable uber intro surge pricing downtown sydney hostage siege,comment
544316055670493184,another blow terriblyrun company “ @ mashable uber intro surge pricing sydney hostage siege,comment
544314872985423872,@ mashable @ uber i love service classless,comment
544315679860473856,disgusting @ mashable uber intro surge pricing downtown sydney hostage siege,comment
544316112171581440,good job uber @ mashable uber intro surge pricing downtown sydney hostage siege,comment
544316435435376640,4x 100 min rt @ mashable uber intro surge pricing downtown sydney hostage siege,support
544317958592688129,@ neeeda uber strike,comment
544316432985899008,oh man rt @ mashable uber intro surge pricing downtown sydney hostage siege,comment
544315985164263425,“ @ mashable uber intro surge pricing downtown sydney hostage siege just right,query
544315030632538112,way uncool @ ubersydney rt @ mashable uber intro surge pricing downtown sydney hostage siege,support
544314234541469696,uber intro surge pricing downtown sydney hostage siege,support
544338192703717376,@ starlitegrunt really want stop bomb mecca level @ buzzfeedoz @ cberkman,query
544328560689684480,rt @ buzzfeedoz sydney opera house evacuated concourse deserted sydneysiege via @ cberkman,support
544301354034794496,“ @ buzzfeedoz sydney opera house evacuated concourse deserted sydneysiege via @ cberkman,support
544306389544624129,@ buzzfeedoz @ trotalex @ cberkman hope rescue hostage fry islamutards,comment
544293447717650432,@ buzzfeedoz @ tfg411 @ cberkman my heart prayer go good people sydney australia  nyc,comment
544294834216108032,“ @ carolgoldin1 @ buzzfeedoz @ tfg411 @ cberkman my heart prayer go good people sydney australia  nyc ” amen ,comment
544333585847971841,@ buzzfeedoz @ daddyjim52 @ cberkman the cost terrorism nuke iran to help stop this,comment
544292469866000387,“ @ buzzfeedoz sydney opera house evacuated concourse deserted sydneysiege via @ cberkman ,support
544287209730236416,sydney opera house evacuated concourse deserted sydneysiege via @ cberkman,support
544301461845188608,wow i rt @ skynewsaust breaking hostages held amp siege taking place sydneys lindt cafe martin place,comment
544275161982455808,forced hold isis flag mt @ skynewsaust breaking hostages held amp siege taking place sydneys lindt chocolat cafe martin place,comment
544279970483159040,“ @ skynewsaust breaking hostages held siege taking place sydneys lindt chocolat cafe martin place ” @ angietvlau,comment
544275696433246208,@ skynewsaust send sas fast,comment
544268732046913536,breaking hostages held siege taking place sydneys lindt chocolat cafe martin place,support
544349089890959360,@ bigbadbeardboy @ rtcom its made i think 1 offender muslim flag amp local news didnt mention suicide belt,comment
544351912599240704,@ aprilritchey @ psc96180pablo statement doesnt make le stupid get perth zoo future need idiot,comment
544349391264296961,@ bigbadbeardboy @ rtcom they also evacuated sydney opera house due suspicious package sydneysiege,comment
544335551361744896,@ rtcom thanks sharing youre featured,comment
544497329920036865,@ scottparnell13 @ perseus009 @ rtcom @ anonymtipster hilarious a cunt like insult block i cant respond pussy,deny
544333004928057345,@ psc96180pablo its an old tired story we gotta nip this in the bud,comment
544346015013167104,@ perseus009 @ rtcom does seem terribly convenient abbotts govt,support
544349633334374400,@ bigbadbeardboy @ rtcom they also evacuated sydney state library i idea sydneysiege,query
544329715558154241,@ rtcom they just could not have picked a more convenient time forthe usa governmemtjohn mccain stop it with your paid terrorists,comment
544345742664822784,@ psc96180pablo @ aprilritchey you two get together world stupidest baby,comment
544333222801186816,@ aprilritchey started appear mm narrative like say scripti mean goverment press release fishy,comment
544334861021229056,@ rtcom another report claim hostage taker suicide belt sourcing fact spreading hysteria you folk suck,deny
544349752834285568,@ psc96180pablo @ 1drngju cia fake profile only know how to insult the truth falseflag sydneysiege,deny
544345140727660544,@ aprilritchey @ rtcom you crack mate complete bunk youre spreading,support
544329632565452801,@ rtcom this sound like made bs,comment
544347763853770752,@ psc96180pablo @ aprilritchey poor kid doesnt chance fucktard like father,comment
544330294275235842,@ rtcom false flag operation cia black op,deny
544346603520135168,@ 1drngju @ aprilritchey 11 yr old would outwit moron blocked,query
544340424996184066,@ rtcom fuck religion sydneyseige,comment
544351491851829249,@ perseus009 @ rtcom @ anonymtipster conspiracy wackjob,query
544330413607755776,@ rtcom @ anonymtipster another israeli false flag operation this abbott praying,comment
544349387741495296,@ 1drngju @ rtcom @ anonymtipster,comment
544335782454886400,@ aprilritchey already msm may start interviewing crisis actor soon,comment
544330173395775488,nice linkbait @ rtcom report suicide belt really rate headline like tweet sydneysiege,deny
544345462564999169,@ perseus009 @ rtcom @ anonymtipster people like thing say keep people like establishment laughing,support
544329409159639040,@ rtcom which report do spread rumour,deny
544409231110443008,@ 1drngju @ perseus009 @ rtcom @ anonymtipster youre part establishment youre part problem cunt,comment
544349614393282561,@ anonymtipster @ rtcom ozs military budget become huge consultant board member defense company retires,comment
544330788201050113,deep inside @ rtcoms sydneysiege story ,comment
544329732561854464,@ rtcom ok time calm report responsibly sydneysiege dont fill unknown fearmongering,deny
544332606280437760,@ aprilritchey hey aussie sheeple wannainvade middle east one wack job0,support
544333536086339584,@ psc96180pablo well tell everyone know believe itits gonna fall apart i bet,query
544336481192402945,@ rtcom @ harrietbaldwin were listening news conference i what is with all of the disinformation on this event,deny
544336049330061315,@ psc96180pablo cia shill coming melots nasty name lol like give away come gotta help,deny
544344965443510273,@ babywash @ rtcom you crack your foolish comment invalidates truth may buried within nonsense,comment
544330583363837953,@ shoq typical @ rtcom bs,support
544328894812549121,sydneysiege hostagetakers ‘ suicide belt demand radio convo abbott ’ – report,support
544392579932880897,terrorised “ @ ajenglish 5 hostage escaped besieged lindt cafe sydney our latest update,comment
544395369967132672,@ ajenglish financial times explaining bahrains land reclamation controversy vimeo,comment
544399653332992000,“ @ ajenglish five hostage escaped besieged lindt cafe sydney su cara lo dice todo,comment
544394431520993280,@ ajenglish,comment
544391533240516608,five hostage escaped besieged lindt cafe sydney our latest update,support
544279731911524352,australia isis terrorism @ afp breaking hostages held inside sydney cafe islamic flag held,support
544280027714420736,@ afp islamic flag even isis flag the islamic community way condones action,deny
544279915076784129,thoughts sydney tonight “ @ afp breaking hostages held inside sydney cafe islamic flag held ”,comment
544279909796175873,@ afp breaking hostages held inside sydney cafe islamic flag held ltltterrifying stuffnuttersgtgt,support
544279252028243968,not isis flag rt “ @ afp breaking hostages held inside sydney cafe islamic flag held ”,deny
544279084939767808,actually debate flag @ afp breaking hostages held inside sydney cafe islamic flag held ”,comment
544278685759860736,@ afp thats flag look like,deny
544278581585907713,@ afp enjoy consistently wrong really inadvertent,query
544278855226122242,“ @ afp breaking hostages held inside sydney cafe islamic flag held ” oh god,support
544278335455776769,breaking hostages held inside sydney cafe islamic flag held,support
544510767530524672,@ staronline give gun maybe shell end thisthe police afraid shot gunu got b4 world woke am,comment
544507804829351937,@ pandyam @ staronline lol,comment
544513184669769730,@ staronline asians like fck shit i gotta go home study,comment
544510279694823424,@ staronline sydneysiege selfies,comment
544504969437540354,@ staronline made girl top student skilled sport woman comeon man let thing get first sydneysiege,comment
544536420660961280,@ staronline a sportswoman indeed thank god survived shooting run escape sydneysiege,support
544514420769296384,@ staronline why release name give time heal privacy do ethic,comment
544510576148238336,if work twat kick ball kthxbai “ @ ranjeetverma @ staronline sydneysiege selfies,comment
544504183341064192,escaped sydneysiege hostage elly chen top student skilled sportswoman,support
544289449941557248,“ @ independent up 20 held hostage sydney lindt cafe siege,support
544292185722851329,sick @ independent up 20 held hostage sydney lindt cafe siege,support
544290635013189632,@ independent @ hragy oh god,comment
544297324466282497,@ independent can take glove go kill isis bastard cause trouble,comment
544288822545354753,@ independent least theyve got good chocolate,comment
544290393693904896,@ independent report say 13,deny
544298040652099584,“ @ independent up 20 held hostage sydney lindt cafe siege,support
544291860425232384,@ independent religion nothing harmful society,comment
544299655660843009,what hell “ @ independent up 20 held hostage sydney lindt cafe siege,comment
544288801926156289,“ @ independent up 20 held hostage sydney lindt cafe siege,support
544289312314228737,“ @ independent up 20 held hostage sydney lindt cafe siege wonder theyll get paid overtime,comment
544290348525449216,“ @ independent up 20 held hostage sydney lindt cafe siege oh my god i sick,support
544289696915136512,@ shayannoying insensitive idiot,comment
544299161084895232,@ shayannoying @ independent you cunt,deny
544290755624198144,@ independent,comment
544297924088582144,@ independent get terrorist family take cafe surrender family shot front eye eye,comment
544288681021145090,up 20 held hostage sydney lindt cafe siege,support
544369484019281921,@ abc really the motive unknown does flag window provide possible clue do employ world worst reporter,query
544358949399851008,rt @ abc police negotiators contact w armed hostagetaker sydney situation motive remains unknown,support
544358564484378624,police negotiators contact armed hostagetaker sydney situation motive remains unknown,support
544416567761838081,@ bbcbreaking hmm 911 hijacker allowed outside contact hope police get safe,comment
544406663898624000,@ bbcbreaking irresponsible tweeting info putting innocent life jeopardy storyshame bbc,comment
544419885128744960,@ bbcbreaking muslims,comment
544563846124285953,@ marcwinger @ bbcbreaking actually one causing problem le 10 medium make seem whole population,comment
544405974233387008,@ bizzyunderscore scumbag,comment
544415646138630144,in picture sydneysiege follow live update,comment
544438671534202880,awful rt @ bbcbreaking sydneysiege follow live update,comment
544402353659838464,@ bbcbreaking everyone still time tweet,comment
544401782676680704,police confirm monitoring facebook amp twitter report hostage tweeting inside sydneysiege,comment
544405226451922944,@ bbcbreaking simply stupid post bbc thought life idiotsatbbc,comment
544403899679899648,@ bbcbreaking let get straight sydneys evacuated due hostage situation cafe aussies total pussy wtffff,comment
544564201700614145,@ marcwinger @ bbcbreaking there fallout every thing unfortunately fallout taking center stage denting majority,comment
544403346535501824,@ bbcbreaking yes tweet inside cafe i assume hostage feeling empathy sympathy stockholmsyndrome,comment
544607293329780736,@ drusudy so 10 would 100 million muslim problem trouble spot around world nothing w medium,comment
544407042111205377,@ bizzyunderscore @ bbcbreaking matt clearly need come closet fkn moron ridiculous thing say,comment
544408627512360961,@ bbcbreaking tell whole world moron,query
544557233455910913,@ drusudy @ bbcbreaking muslims problem around world statement false lie,deny
544563172699426816,@ drusudy @ bbcbreaking jet many muslims around world problem explain,query
544559045307142144,@ marcwinger @ bbcbreaking i trying enlighten muslim islam co seemed ignorant blame person religion,comment
544402104639827968,@ bbcbreaking putting what happens someone informs gunman this could put life risk,comment
544404955872763905,@ bbcbreaking thought reporting hostage tweeting inside would keep alive shut your reckless mouth,comment
544402102106464256,@ bbcbreaking @ bbcnews hoping everyone freed unharmed the hostage must terrified swat team shoot bastard,comment
544465538882084864,@ marcwinger @ bbcbreaking extremist rather true muslim nonsense act the world know,query
544421956360368129,“ in picture sydneysiege follow live update rt @ bbcbreaking,comment
544407267173351424,@ clowetweets @ bbcbreaking @ bbcnewsaus the gunman told 2 post,comment
544400873934188544,@ bbcbreaking dont aussie swat take fucker,comment
544416983224430592,@ bbcbreaking the hostage taker possibly know allowing phone i hope thats bad sign,comment
544402711337529344,@ bbcbreaking @ bbcnewsaus dont believe anyone could posting update r hostagejust saying,comment
544400948840636416,@ bbcbreaking bit time isnt going much good start shooting,comment
544419151973208064,@ therihan @ bbcbreaking stockholm syndrome what planet,comment
544399927045283840,nsw police confirm 5 hostage emerged sydneysiege negotiating it might take bit time,support
